id,year,tm,fired,proba
HaslJi0,2004,NOR,0,0.5876220728515594
HaslJi0,2005,NOR,1,0.7725265691096728
HennDa0,1983,ATL,0,0.3009910737844789
HennDa0,1984,ATL,0,0.6728566214574176
HennDa0,1985,ATL,0,0.7146824399014643
HennDa0,1986,ATL,1,0.6445005775415842
HennDa0,1989,SDG,0,0.2238430053849375
HennDa0,1990,SDG,0,0.5295639181468434
HennDa0,1991,SDG,1,0.7486924015751275
HollBo0,1971,STL,0,0.6855486899391443
HollBo0,1972,STL,1,0.6995011344886539
HolmMi0,1992,GNB,0,0.049101224934455956
HolmMi0,1993,GNB,0,0.13691407019187604
HolmMi0,1994,GNB,0,0.08680970467212967
HolmMi0,1995,GNB,0,0.07574662911208492
HolmMi0,1996,GNB,0,0.27418586203624756
HolmMi0,1997,GNB,0,0.22531158462462625
HolmMi0,1998,GNB,1,0.1107695490339225
HolmMi0,1999,SEA,0,0.11547421406287425
HolmMi0,2000,SEA,0,0.4813912998902895
HolmMi0,2001,SEA,0,0.10544056837301904
HolmMi0,2002,SEA,0,0.6279753272299843
HolmMi0,2003,SEA,0,0.2963788156679306
HolmMi0,2004,SEA,0,0.280703099738307
HolmMi0,2005,SEA,0,0.11899144657395015
HolmMi0,2006,SEA,0,0.1741277175127559
HolmMi0,2007,SEA,0,0.1895116569011144
HolmMi0,2008,SEA,1,0.6358319448715462
HoltLo0,1976,NYJ,1,0.46179318726151036
HudsTo0,1977,DET,1,0.10336958915680632
HughEd0,1971,HOU,1,0.46018053626035743
InfaLi0,1988,GNB,0,0.4442525514813074
InfaLi0,1989,GNB,0,0.09074523705313936
InfaLi0,1990,GNB,0,0.27530155659795297
InfaLi0,1991,GNB,1,0.6736672722526043
InfaLi0,1996,IND,0,0.1335059918674249
InfaLi0,1997,IND,1,0.5731432631682174
JackHu0,2011,OAK,1,0.3358690249307653
JackHu0,2016,CLE,0,0.36998900676446006
JackHu0,2017,CLE,1,0.6901709432639747
JaurDi0,1999,CHI,0,0.13445932304298797
JaurDi0,2000,CHI,0,0.6870557205914486
JaurDi0,2001,CHI,0,0.007402052197293516
JaurDi0,2002,CHI,0,0.23555373229792248
JaurDi0,2003,CHI,1,0.5196363783702973
JaurDi0,2006,BUF,0,0.12275370560022203
JaurDi0,2007,BUF,0,0.44554666747061933
JaurDi0,2008,BUF,0,0.6126738713199354
JaurDi0,2009,BUF,1,0.9761575201393728
JohnBe0,2025,CHI,0,0.06292670038721805
JohnBi0,1976,CIN,0,0.18418130117863243
JohnBi0,1977,CIN,1,0.1695802896915788
JohnHa0,1971,BUF,1,0.6182019981447762
JohnJi0,1989,DAL,0,0.4843512066399638
JohnJi0,1990,DAL,0,0.192403808287006
JohnJi0,1991,DAL,0,0.04440170716687866
JohnJi0,1992,DAL,0,0.11928486469146542
JohnJi0,1993,DAL,1,0.1017558769949225
JohnJi0,1996,MIA,0,0.35988970571964285
JohnJi0,1997,MIA,0,0.10073554499531005
JohnJi0,1998,MIA,0,0.20729845574692563
JohnJi0,1999,MIA,1,0.2567258645879577
JoneJu0,1994,ATL,0,0.04238340326912315
JoneJu0,1995,ATL,0,0.015334844519591275
JoneJu0,1996,ATL,1,0.8326438264783107
JoseVa0,2017,DEN,0,0.45492491533826884
JoseVa0,2018,DEN,1,0.5569656044434242
JudgJo0,2020,NYG,0,0.1497643538713648
JudgJo0,2021,NYG,1,0.8936879289744892
KellCh0,2013,PHI,0,0.08604345391720926
KellCh0,2014,PHI,0,0.165547681549402
KellCh0,2015,PHI,1,0.5515868640577913
KellCh0,2016,SFO,1,0.5801000853139707
KhayEd0,1972,PHI,1,0.6333228433699708
KiffLa0,2007,OAK,0,0.25182721424199284
KiffLa0,2008,OAK,1,0.5752318835045129
KingKl0,2019,ARI,0,0.286100311250432
KingKl0,2020,ARI,0,0.2587934712636998
KingKl0,2021,ARI,0,0.07017047776916688
KingKl0,2022,ARI,1,0.4877943350268263
KitcFr0,2019,CLE,1,0.390679981497453
KnoxCh0,1973,RAM,0,0.0055017794918816145
KnoxCh0,1974,RAM,0,0.010047992327088463
KnoxCh0,1975,RAM,0,0.008615265329976427
KnoxCh0,1976,RAM,0,0.11945188619299867
KnoxCh0,1977,RAM,1,0.026334356516940462
KnoxCh0,1978,BUF,0,0.058704459596468715
KnoxCh0,1979,BUF,0,0.18320776267784095
KnoxCh0,1980,BUF,0,0.12333396437772749
KnoxCh0,1981,BUF,0,0.32377393061745285
KnoxCh0,1982,BUF,1,0.08307092815525072
KnoxCh0,1983,SEA,0,0.008543610310315952
KnoxCh0,1984,SEA,0,0.012388211352154687
KnoxCh0,1985,SEA,0,0.022067571116424843
KnoxCh0,1986,SEA,0,0.032647188203832785
KnoxCh0,1987,SEA,0,0.08415066992803251
KnoxCh0,1988,SEA,0,0.6555926762620069
KnoxCh0,1989,SEA,0,0.26891963947303077
KnoxCh0,1990,SEA,0,0.10847943504967147
KnoxCh0,1991,SEA,1,0.3790334624141961
KnoxCh0,1992,RAM,0,0.044128996621397555
KnoxCh0,1993,RAM,0,0.10840025792980847
KnoxCh0,1994,RAM,1,0.6829774165482048
KoetDi0,2016,TAM,0,0.5351956620741821
KoetDi0,2017,TAM,0,0.6272874166012068
KoetDi0,2018,TAM,1,0.7490702728843589
KotiRi0,1991,PHI,0,0.08944618834425969
KotiRi0,1992,PHI,0,0.10554611315415038
KotiRi0,1993,PHI,0,0.48818305480745133
KotiRi0,1994,PHI,1,0.7033089951630827
KotiRi0,1995,NYJ,0,0.675563374082311
KotiRi0,1996,NYJ,1,0.7302290586981697
KubiGa0,2006,HOU,0,0.21930664742281525
KubiGa0,2007,HOU,0,0.44187290725229705
KubiGa0,2008,HOU,0,0.2638863494068269
KubiGa0,2009,HOU,0,0.6255393876149535
KubiGa0,2010,HOU,0,0.6472977870359056
KubiGa0,2011,HOU,0,0.20493066848832417
KubiGa0,2012,HOU,1,0.17363152999058384
KubiGa0,2015,DEN,0,0.08818464038303912
KubiGa0,2016,DEN,0,0.15138920319626697
KushFr0,1982,BAL,0,0.17946667556811718
KushFr0,1983,BAL,1,0.12555765507949132
KushFr0,1984,IND,1,0.5578372288596738
LaFlMa0,2019,GNB,0,0.07724938449316353
LaFlMa0,2020,GNB,0,0.08741719978154455
LaFlMa0,2021,GNB,0,0.09153723426679995
LaFlMa0,2022,GNB,0,0.12947940165652225
LaFlMa0,2023,GNB,0,0.17306746161732117
LaFlMa0,2024,GNB,0,0.14879059867817873
LaFlMa0,2025,GNB,0,0.244736852900187
LandTo0,1970,DAL,0,0.07569522434465922
LandTo0,1971,DAL,0,0.14018262002536003
LandTo0,1972,DAL,0,0.14379139767734886
LandTo0,1973,DAL,0,0.22035869063346164
LandTo0,1974,DAL,0,0.15284425246676234
LandTo0,1975,DAL,0,0.07121644348427032
LandTo0,1976,DAL,0,0.0695857784975418
LandTo0,1977,DAL,0,0.127439990599178
LandTo0,1978,DAL,0,0.21382741208814252
LandTo0,1979,DAL,0,0.208214696702212
LandTo0,1980,DAL,0,0.204136594242459
LandTo0,1981,DAL,0,0.10629385660281858
LandTo0,1982,DAL,0,0.12831226002385535
LandTo0,1983,DAL,0,0.13357319358876768
LandTo0,1984,DAL,0,0.3187823628196639
LandTo0,1985,DAL,0,0.09444384340758694
LandTo0,1986,DAL,0,0.2832620249154392
LandTo0,1987,DAL,0,0.40231256928205217
LandTo0,1988,DAL,0,0.7775077372186723
LeBeDi0,2001,CIN,0,0.20886539640763624
LeBeDi0,2002,CIN,1,0.7132380154923499
LemmWa0,1970,HOU,1,0.6800848395764075
LevyMa0,1978,KAN,0,0.3737393246089359
LevyMa0,1979,KAN,0,0.3741885104222473
LevyMa0,1980,KAN,0,0.25603741944660957
LevyMa0,1981,KAN,0,0.48572282493492086
LevyMa0,1982,KAN,1,0.5974668216421776
LevyMa0,1987,BUF,0,0.27117021467068947
LevyMa0,1988,BUF,0,0.09586937848650219
LevyMa0,1989,BUF,0,0.1500899822826356
LevyMa0,1990,BUF,0,0.15144218039057716
LevyMa0,1991,BUF,0,0.13797662624182228
LevyMa0,1992,BUF,0,0.33265308457577863
LevyMa0,1993,BUF,0,0.17948305866808195
LevyMa0,1994,BUF,0,0.4202384841784851
LevyMa0,1995,BUF,0,0.11834395363644575
LevyMa0,1996,BUF,0,0.14245794880195353
LevyMa0,1997,BUF,0,0.5006557141214433
LewiMa0,2003,CIN,0,0.17066054665086447
LewiMa0,2004,CIN,0,0.16049375954143308
LewiMa0,2005,CIN,0,0.045216678673525836
LewiMa0,2006,CIN,0,0.34900012065027364
LewiMa0,2007,CIN,0,0.5786202132268802
LewiMa0,2008,CIN,0,0.79731470882836
LewiMa0,2009,CIN,0,0.07614614636450347
LewiMa0,2010,CIN,0,0.39837716263909
LewiMa0,2011,CIN,0,0.27234891563781666
LewiMa0,2012,CIN,0,0.2537827564512781
LewiMa0,2013,CIN,0,0.3022250163997524
LewiMa0,2014,CIN,0,0.3915552914333204
LewiMa0,2015,CIN,0,0.3624951512332785
LewiMa0,2016,CIN,0,0.4761831157080451
LewiMa0,2017,CIN,0,0.582891303544036
LewiMa0,2018,CIN,1,0.6754016108838037
LineSc0,2006,STL,0,0.3470150232988309
LineSc0,2007,STL,0,0.6091554500611038
LineSc0,2008,STL,1,0.6732981133777571
LynnAn0,2017,LAC,0,0.11136156546325492
LynnAn0,2018,LAC,0,0.006804955403486793
LynnAn0,2019,LAC,0,0.03323359957710864
LynnAn0,2020,LAC,1,0.7255192965384554
MacdMi0,2024,SEA,0,0.1269569977078515
MacdMi0,2025,SEA,0,0.08601976378678532
MackJo0,1983,KAN,0,0.21663813672922633
MackJo0,1984,KAN,0,0.3013100804591074
MackJo0,1985,KAN,0,0.691291132882538
MackJo0,1986,KAN,1,0.17261702038032004
MaddJo0,1970,OAK,0,0.28270448523126335
MaddJo0,1971,OAK,0,0.3423136659892927
MaddJo0,1972,OAK,0,0.3690866637562081
MaddJo0,1973,OAK,0,0.27512401560402955
MaddJo0,1974,OAK,0,0.06637116583214948
MaddJo0,1975,OAK,0,0.18465283838967056
MaddJo0,1976,OAK,0,0.07121644348427032
MaddJo0,1977,OAK,0,0.20236744303620788
MaddJo0,1978,OAK,0,0.16625913564255326
MalaRa0,1978,RAM,0,0.10585745728129507
MalaRa0,1979,RAM,0,0.1748363500555239
MalaRa0,1980,RAM,0,0.09810088749520018
MalaRa0,1981,RAM,0,0.6713004482031125
MalaRa0,1982,RAM,1,0.8050287475646681
MangEr0,2006,NYJ,0,0.047121200594155206
MangEr0,2007,NYJ,0,0.5689466926987097
MangEr0,2008,NYJ,1,0.1511222439745955
MangEr0,2009,CLE,0,0.30417999559284803
MangEr0,2010,CLE,1,0.6192454561010243
MarcTe0,1975,BAL,0,0.05252614754528834
MarcTe0,1976,BAL,0,0.05252614754528834
MarcTe0,1977,BAL,0,0.2655378682515175
MarcTe0,1978,BAL,0,0.3060000963165062
MarcTe0,1979,BAL,1,0.7667455492664196
MarcTe0,1992,IND,0,0.1480806163898737
MarcTe0,1993,IND,0,0.44947361619023546
MarcTe0,1994,IND,0,0.36506557409014445
MarcTe0,1995,IND,1,0.19040791643401825
MarcTe0,1996,BAL,0,0.5287830871552618
MarcTe0,1997,BAL,0,0.4331774229180308
MarcTe0,1998,BAL,1,0.5688300278738609
MariRo0,2006,DET,0,0.5568097128569286
MariRo0,2007,DET,0,0.49572270639923977
MariRo0,2008,DET,1,0.7903477778938142
MariSt0,1997,SFO,0,0.07724938449316353
MariSt0,1998,SFO,0,0.10932219506253497
MariSt0,1999,SFO,0,0.48862025919619007
MariSt0,2000,SFO,0,0.4837433917242368
MariSt0,2001,SFO,0,0.1650787933505689
MariSt0,2002,SFO,1,0.18130901440053895
MariSt0,2003,DET,0,0.2776447843996129
MariSt0,2004,DET,0,0.45529350257087214
MariSt0,2005,DET,1,0.6126105934876259
MarrDo0,2013,BUF,0,0.02786798668150867
MarrDo0,2014,BUF,1,0.05063737219433502
MarrDo0,2017,JAX,0,0.010207741342235597
MarrDo0,2018,JAX,0,0.1767138427369372
MarrDo0,2019,JAX,0,0.7856458948132552
MarrDo0,2020,JAX,1,0.9690140714118466
MartMi0,2000,STL,0,0.12154252275139296
MartMi0,2001,STL,0,0.12511191536591162
MartMi0,2002,STL,0,0.37377357089178215
MartMi0,2003,STL,0,0.19920007394335237
MartMi0,2004,STL,0,0.43086333977324076
MartMi0,2005,STL,1,0.7165539964189719
MayoJe0,2024,NWE,1,0.5981010916812438
MazuJo0,1971,NWE,1,0.21158812715212036
McAdBe0,2016,NYG,0,0.15518410423056744
McAdBe0,2017,NYG,1,0.5632090410262411
McCaDo0,1970,BAL,0,0.014272833012356238
McCaDo0,1971,BAL,1,0.005709699816231063
McCaDo0,1973,DET,1,0.296829916865344
McCaMi0,2006,GNB,0,0.20474722285178362
McCaMi0,2007,GNB,0,0.034546447161551606
McCaMi0,2008,GNB,0,0.14909902375410192
McCaMi0,2009,GNB,0,0.2230166748951836
McCaMi0,2010,GNB,0,0.06875990751044396
McCaMi0,2011,GNB,0,0.09386975229481115
McCaMi0,2012,GNB,0,0.17524064050593247
McCaMi0,2013,GNB,0,0.25946388115598545
McCaMi0,2014,GNB,0,0.08831853422936438
McCaMi0,2015,GNB,0,0.0660088723463638
McCaMi0,2016,GNB,0,0.10085504525757993
McCaMi0,2017,GNB,0,0.35127109578842863
McCaMi0,2018,GNB,1,0.49588417339248486
McCaMi0,2020,DAL,0,0.39229760795798924
McCaMi0,2021,DAL,0,0.1092900805534294
McCaMi0,2022,DAL,0,0.06487578022818045
McCaMi0,2023,DAL,0,0.21537022004219988
McCaMi0,2024,DAL,1,0.4893165570025971
McCoMi0,1973,PHI,0,0.20162081072111754
McCoMi0,1974,PHI,0,0.22207317583064534
McCoMi0,1975,PHI,1,0.6538833581142743
McCoMi0,1980,BAL,0,0.18997977757247572
McCoMi0,1981,BAL,1,0.7351543887375975
McCoMi0,1982,SEA,1,0.20988719556491978
McCoMi1,2013,SDG,0,0.08124820713066266
McCoMi1,2014,SDG,0,0.21066083171938674
McCoMi1,2015,SDG,0,0.5953774876198943
McCoMi1,2016,SDG,1,0.7135830734647955
McDaJo0,2009,DEN,0,0.1796649078658717
McDaJo0,2010,DEN,1,0.4952560610518191
McDaJo0,2022,LVR,0,0.36200302957012653
McDaJo0,2023,LVR,1,0.4555811029430327
McDaMi0,2022,MIA,0,0.12485282808647244
McDaMi0,2023,MIA,0,0.09615040139473321
McDaMi0,2024,MIA,0,0.35561319646730954
McDaMi0,2025,MIA,1,0.7523501768063688
McDeSe0,2017,BUF,0,0.017404418696622938
McDeSe0,2018,BUF,0,0.7098795189727292
McDeSe0,2019,BUF,0,0.007407012224540373
McDeSe0,2020,BUF,0,0.026571770763173873
McDeSe0,2021,BUF,0,0.12810333432171547
McDeSe0,2022,BUF,0,0.08725060745281273
McDeSe0,2023,BUF,0,0.009691212620367186
McDeSe0,2024,BUF,0,0.010779247772971231
McDeSe0,2025,BUF,1,0.1631269693684575
McGiDa0,2001,ARI,0,0.15209327347335386
McGiDa0,2002,ARI,0,0.44697583280407205
McGiDa0,2003,ARI,1,0.6912204961095357
McKaJo0,1976,TAM,0,0.3449854078374896
McKaJo0,1977,TAM,0,0.6074017205552723
McKaJo0,1978,TAM,0,0.7380133839065651
McKaJo0,1979,TAM,0,0.14479899236481564
McKaJo0,1980,TAM,0,0.6863827021498149
McKaJo0,1981,TAM,0,0.4593166711668938
McKaJo0,1982,TAM,0,0.22058413461986728
McKaJo0,1983,TAM,0,0.789885576209919
McKaJo0,1984,TAM,1,0.7183337381259141
McPhDi0,1991,NWE,0,0.014922076337430795
McPhDi0,1992,NWE,1,0.26003874117509496
McVaJo0,1977,NYG,0,0.24136748942878594
McVaJo0,1978,NYG,1,0.5617406152479361
McVaSe0,2017,LAR,0,0.03455845610118353
McVaSe0,2018,LAR,0,0.05270950801291715
McVaSe0,2019,LAR,0,0.1940523300793028
McVaSe0,2020,LAR,0,0.13000647197782245
McVaSe0,2021,LAR,0,0.11404542041436998
McVaSe0,2022,LAR,0,0.45554730487932205
McVaSe0,2023,LAR,0,0.05269583847397406
McVaSe0,2024,LAR,0,0.19383668426553635
McVaSe0,2025,LAR,0,0.15721736116538654
MeyeKe0,1977,SFO,1,0.24662931703001104
MeyeRo0,1982,NWE,0,0.16615109013906434
MeyeRo0,1983,NWE,1,0.2305085944813285
MeyeRo0,1987,IND,0,0.07793880252017775
MeyeRo0,1988,IND,0,0.28989946046843235
MeyeRo0,1989,IND,0,0.21282236137807978
MeyeRo0,1990,IND,1,0.45146853436946194
MichWa0,1977,NYJ,0,0.5290969558895499
MichWa0,1978,NYJ,0,0.2481196025538973
MichWa0,1979,NYJ,0,0.23481568014973495
MichWa0,1980,NYJ,0,0.8151996237035748
MichWa0,1981,NYJ,0,0.08591309042868306
MichWa0,1982,NYJ,1,0.16883062898256548
MillRe0,1977,DEN,0,0.0029248017733844917
MillRe0,1978,DEN,0,0.004592238253901991
MillRe0,1979,DEN,0,0.00816831016888506
MillRe0,1980,DEN,1,0.3153997908706288
MoorKe0,2025,NOR,0,0.1506928573209222
MoraJi0,1986,NOR,0,0.1910423240215878
MoraJi0,1987,NOR,0,0.09273541834537453
MoraJi0,1988,NOR,0,0.1079809055781061
MoraJi0,1989,NOR,0,0.516573126039317
MoraJi0,1990,NOR,0,0.42462416361406463
MoraJi0,1991,NOR,0,0.22338555454016715
MoraJi0,1992,NOR,0,0.24969903505766658
MoraJi0,1993,NOR,0,0.3018845137390665
MoraJi0,1994,NOR,0,0.49620508907811584
MoraJi0,1995,NOR,1,0.49620508907811584
MoraJi0,1998,IND,0,0.4787836104636713
MoraJi0,1999,IND,0,0.11070613277510198
MoraJi0,2000,IND,0,0.13942726291470728
MoraJi0,2001,IND,1,0.6212844931458192
MoraJi1,2004,ATL,0,0.03455845610118353
MoraJi1,2005,ATL,0,0.34049091953714444
MoraJi1,2006,ATL,1,0.29992696741966995
MoraJi1,2009,SEA,1,0.2804768506190107
MornMa0,2001,DET,0,0.5741932208200157
MornMa0,2002,DET,1,0.7001819155160766
MorrRa0,2009,TAM,0,0.4840659042167787
MorrRa0,2010,TAM,0,0.09283301794909919
MorrRa0,2011,TAM,1,0.37962775091188034
MorrRa0,2024,ATL,0,0.2550098185272929
MorrRa0,2025,ATL,1,0.28969258396100717
MulaMi0,2004,BUF,0,0.2046988569342039
MulaMi0,2005,BUF,1,0.5231621701616405
MulaMi0,2012,JAX,1,0.631497553996545
MulaMi0,2016,TEN,0,0.31760724128187745
MulaMi0,2017,TEN,1,0.09153635446688
MuncMi0,2011,TEN,0,0.19840022167007215
MuncMi0,2012,TEN,0,0.40854417674269616
MuncMi0,2013,TEN,1,0.38801372437697107
NagyMa0,2018,CHI,0,0.048325865778090685
NagyMa0,2019,CHI,0,0.0859410570671759
NagyMa0,2020,CHI,0,0.49565995964960086
NagyMa0,2021,CHI,1,0.7084971572295704
NolaDi0,1970,SFO,0,0.07569522434465922
NolaDi0,1971,SFO,0,0.22754405551690934
NolaDi0,1972,SFO,0,0.4758931803726906
NolaDi0,1973,SFO,0,0.5406743311487473
NolaDi0,1974,SFO,0,0.6954107451268773
NolaDi0,1975,SFO,1,0.7268484521459321
NolaDi0,1978,NOR,0,0.1625135440272051
NolaDi0,1979,NOR,1,0.2974219444366124
NolaMi0,2005,SFO,0,0.27902162470098757
NolaMi0,2006,SFO,0,0.2561718101462475
NolaMi0,2007,SFO,0,0.6354813225660743
NolaMi0,2008,SFO,1,0.6701057719542405
NollCh0,1970,PIT,0,0.4119143007636574
NollCh0,1971,PIT,0,0.7311333734119417
NollCh0,1972,PIT,0,0.019939442809854126
NollCh0,1973,PIT,0,0.04590000730303293
NollCh0,1974,PIT,0,0.027492958289642114
NollCh0,1975,PIT,0,0.011665117665007538
NollCh0,1976,PIT,0,0.048996800896014915
NollCh0,1977,PIT,0,0.009015774349886993
NollCh0,1978,PIT,0,0.001811295737787165
NollCh0,1979,PIT,0,0.006461844303646784
NollCh0,1980,PIT,0,0.03661683736236775
NollCh0,1981,PIT,0,0.013637077803861844
NollCh0,1982,PIT,0,0.005589512767683072
NollCh0,1983,PIT,0,0.0031606959570411298
NollCh0,1984,PIT,0,0.04079995417944466
NollCh0,1985,PIT,0,0.05725264803031582
NollCh0,1986,PIT,0,0.475885430587692
NollCh0,1987,PIT,0,0.02019359459205001
NollCh0,1988,PIT,0,0.6622249075549647
NollCh0,1989,PIT,0,0.02438336705752748
NollCh0,1990,PIT,0,0.06296435321490244
NollCh0,1991,PIT,0,0.1696360525532097
NortJo0,1973,NOR,0,0.16266727885996546
NortJo0,1974,NOR,1,0.5682120678128263
OBriBi0,2014,HOU,0,0.12028487327266614
OBriBi0,2015,HOU,0,0.05252614754528834
OBriBi0,2016,HOU,0,0.09051396185518298
OBriBi0,2017,HOU,0,0.676595812447455
OBriBi0,2018,HOU,0,0.22672354659507504
OBriBi0,2019,HOU,0,0.18407584980868658
OBriBi0,2020,HOU,1,0.7639518333126019
OConKe0,2022,MIN,0,0.04361011718891671
OConKe0,2023,MIN,0,0.3018855950001382
OConKe0,2024,MIN,0,0.048434564806118595
OConKe0,2025,MIN,0,0.21404856823351442
PagaCh0,2012,IND,0,0.007828043535636212
PagaCh0,2013,IND,0,0.02193893738847213
PagaCh0,2014,IND,0,0.025201892331079168
PagaCh0,2015,IND,0,0.2007334854463691
PagaCh0,2016,IND,0,0.10139878312460572
PagaCh0,2017,IND,1,0.8138396476756725
PalmCh0,1999,CLE,0,0.3019026278404711
PalmCh0,2000,CLE,1,0.5316554074261526
ParcBi0,1983,NYG,0,0.2277313282573876
ParcBi0,1984,NYG,0,0.00402438045668385
ParcBi0,1985,NYG,0,0.03884263734101357
ParcBi0,1986,NYG,0,0.017414613550476424
ParcBi0,1987,NYG,0,0.013217550597833349
ParcBi0,1988,NYG,0,0.057365852642534985
ParcBi0,1989,NYG,0,0.036912356681503
ParcBi0,1990,NYG,0,0.10075773186856621
ParcBi0,1993,NWE,0,0.011174275944536351
ParcBi0,1994,NWE,0,0.0161529614993239
ParcBi0,1995,NWE,0,0.08266180425459001
ParcBi0,1996,NWE,0,0.4865960975105393
ParcBi0,1997,NYJ,0,0.011617690476617587
ParcBi0,1998,NYJ,0,0.009379943291222626
ParcBi0,1999,NYJ,0,0.009412118680463604
ParcBi0,2003,DAL,0,0.020305416712561926
ParcBi0,2004,DAL,0,0.032378673464908254
ParcBi0,2005,DAL,0,0.06268272993346068
ParcBi0,2006,DAL,0,0.304300198216836
PardJa0,1975,CHI,0,0.3497654111520041
PardJa0,1976,CHI,0,0.34730342913706475
PardJa0,1977,CHI,1,0.07220726948291536
PardJa0,1978,WAS,0,0.2356781280836394
PardJa0,1979,WAS,0,0.0829970038756227
PardJa0,1980,WAS,1,0.5127789469699887
PardJa0,1990,HOU,0,0.15865900963366567
PardJa0,1991,HOU,0,0.13276491125197795
PardJa0,1992,HOU,0,0.11461334810892096
PardJa0,1993,HOU,1,0.0687470298079933
PateJa0,1976,SEA,0,0.39381021738337996
PateJa0,1977,SEA,0,0.5231498764961257
PateJa0,1978,SEA,0,0.17528392393927894
PateJa0,1979,SEA,0,0.332177546884168
PateJa0,1980,SEA,0,0.664869955818602
PateJa0,1981,SEA,1,0.6830559796629168
PatrMa0,2018,DET,0,0.3018808471366918
PatrMa0,2019,DET,0,0.6201907371962706
PatrMa0,2020,DET,1,0.6371846592556825
PaytSe0,2006,NOR,0,0.04361011718891671
PaytSe0,2007,NOR,0,0.15091038089125736
PaytSe0,2008,NOR,0,0.3307863207639214
PaytSe0,2009,NOR,0,0.05567576632388479
PaytSe0,2010,NOR,0,0.16775600793412004
PaytSe0,2011,NOR,1,0.17266848929138254
PaytSe0,2013,NOR,0,0.1836086839748671
PaytSe0,2014,NOR,0,0.40317577440731633
PaytSe0,2015,NOR,0,0.5334897321564639
PaytSe0,2016,NOR,0,0.6183739162454822
PaytSe0,2017,NOR,0,0.11698094965837269
PaytSe0,2018,NOR,0,0.059818298083930826
PaytSe0,2019,NOR,0,0.10363620835060625
PaytSe0,2020,NOR,0,0.15998469682694236
PaytSe0,2021,NOR,0,0.3583660798867479
PaytSe0,2023,DEN,0,0.24788980408514646
PaytSe0,2024,DEN,0,0.06563899777400291
PaytSe0,2025,DEN,0,0.12326946439357615
PedeDo0,2016,PHI,0,0.34433773005829604
PedeDo0,2017,PHI,0,0.08690042142313838
PedeDo0,2018,PHI,0,0.12697687475323893
PedeDo0,2019,PHI,0,0.24519325879957532
PedeDo0,2020,PHI,1,0.639351795598524
PedeDo0,2022,JAX,0,0.11103679487113731
PedeDo0,2023,JAX,0,0.26518814603063245
PedeDo0,2024,JAX,1,0.578854481445992
PerkRa0,1979,NYG,0,0.15533432841297815
PerkRa0,1980,NYG,0,0.8414238432606007
PerkRa0,1981,NYG,0,0.21069908717255711
PerkRa0,1982,NYG,1,0.5314903554987925
PerkRa0,1987,TAM,0,0.03510949731316598
PerkRa0,1988,TAM,0,0.6233820846060071
PerkRa0,1989,TAM,1,0.6664590086298067
PeteBi0,1972,HOU,1,0.6186154638443667
PetiRi0,1993,WAS,1,0.5812425589171714
PettMi0,2014,CLE,0,0.11232975355735007
PettMi0,2015,CLE,1,0.8601792372305829
PhilBu0,1975,HOU,0,0.06689093579792425
PhilBu0,1976,HOU,0,0.3334969939315314
PhilBu0,1977,HOU,0,0.1284024613470419
PhilBu0,1978,HOU,0,0.12103442908821535
PhilBu0,1979,HOU,0,0.066028475334621
PhilBu0,1980,HOU,1,0.20489191776176666
PhilBu0,1981,NOR,0,0.2951837531621094
PhilBu0,1982,NOR,0,0.26390112240098784
PhilBu0,1983,NOR,0,0.15897967907851399
PhilBu0,1984,NOR,1,0.42014417667894677
PhilJo0,2012,MIA,0,0.048067907116106263
PhilJo0,2013,MIA,0,0.0785445087800891
PhilJo0,2014,MIA,0,0.2627847726412348
PhilJo0,2015,MIA,1,0.8500149575937261
PhilWa0,1993,DEN,0,0.08943725414117842
PhilWa0,1994,DEN,1,0.535051106901059
PhilWa0,1998,BUF,0,0.08470770687482404
PhilWa0,1999,BUF,0,0.12148000140192099
PhilWa0,2000,BUF,1,0.32319385182249905
PhilWa0,2007,DAL,0,0.08314312731709204
PhilWa0,2008,DAL,0,0.14691484534444496
PhilWa0,2009,DAL,0,0.12028054598545496
PhilWa0,2010,DAL,1,0.6453903823476643
PierAn0,2024,LVR,1,0.5075567170888335
ProtTo0,1971,RAM,0,0.13081312034021814
ProtTo0,1972,RAM,1,0.5827641832260857
ProtTo0,1974,SDG,0,0.10856759361626435
ProtTo0,1975,SDG,0,0.7437738018792478
ProtTo0,1976,SDG,0,0.7354789076493048
ProtTo0,1977,SDG,1,0.6550597620572298
QuinDa0,2015,ATL,0,0.1480554576146696
QuinDa0,2016,ATL,0,0.08840474495594908
QuinDa0,2017,ATL,0,0.08143240714433962
QuinDa0,2018,ATL,0,0.4660054245075331
QuinDa0,2019,ATL,0,0.41949235307666016
QuinDa0,2020,ATL,1,0.8011856366310044
QuinDa0,2024,WAS,0,0.042761499796894684
QuinDa0,2025,WAS,0,0.5373605775417861
RalsJo0,1972,DEN,0,0.19904085613586625
RalsJo0,1973,DEN,0,0.009407924073681122
RalsJo0,1974,DEN,0,0.06695936569854145
RalsJo0,1975,DEN,0,0.5567635154258497
RalsJo0,1976,DEN,1,0.1708115929752958
RaucJo0,1970,BUF,1,0.5962946310307387
ReevDa0,1981,DEN,0,0.10663991851606999
ReevDa0,1982,DEN,0,0.7037002803696247
ReevDa0,1983,DEN,0,0.04157621045883169
ReevDa0,1984,DEN,0,0.048152068036083503
ReevDa0,1985,DEN,0,0.23043389134963493
ReevDa0,1986,DEN,0,0.2404580832869937
